function_name,signature,filename,line_number,full_name,index
prvProcessReceivedCommands,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,prvReloadTimer,264
prvSwitchTimerLists,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,prvProcessExpiredTimer,265
prvCheckForValidListAndQueue,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,prvTimerTask,266
xTimerIsTimerActive,BaseType_t(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,prvProcessTimerOrBlockTask,267
pvTimerGetTimerID,void*(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,prvGetNextExpireTime,268
vTimerSetTimerID,"void(TimerHandle_t,void*)",/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,prvSampleTimeNow,269
xTimerPendFunctionCallFromISR,"BaseType_t(PendedFunction_t,void*,uint32_t,BaseType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,prvInsertTimerInActiveList,270
xTimerPendFunctionCall,"BaseType_t(PendedFunction_t,void*,uint32_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,prvProcessReceivedCommands,271
uxTimerGetTimerNumber,UBaseType_t(TimerHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,prvSwitchTimerLists,272
vTimerSetTimerNumber,"void(TimerHandle_t,UBaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,prvCheckForValidListAndQueue,273
vTimerResetState,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,xTimerIsTimerActive,274
pvPortMalloc,void*(size_t),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,pvTimerGetTimerID,275
vPortFree,void(void*),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,vTimerSetTimerID,276
xPortGetFreeHeapSize,size_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,xTimerPendFunctionCallFromISR,277
xPortGetMinimumEverFreeHeapSize,size_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,xTimerPendFunctionCall,278
xPortResetHeapMinimumEverFreeHeapSize,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,uxTimerGetTimerNumber,279
vPortInitialiseBlocks,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,vTimerSetTimerNumber,280
pvPortCalloc,"void*(size_t,size_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,-1,vTimerResetState,281
prvHeapInit,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c:<global>,282
prvInsertBlockIntoFreeList,void(BlockLink_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,-1,pvPortMalloc,283
vPortGetHeapStats,void(HeapStats_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,-1,vPortFree,284
vPortHeapResetState,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,-1,xPortGetFreeHeapSize,285
vListInitialise,void(List_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,-1,xPortGetMinimumEverFreeHeapSize,286
vListInitialiseItem,void(ListItem_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,-1,xPortResetHeapMinimumEverFreeHeapSize,287
vListInsertEnd,"void(List_t*,ListItem_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,-1,vPortInitialiseBlocks,288
vListInsert,"void(List_t*,ListItem_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,-1,pvPortCalloc,289
uxListRemove,UBaseType_t(ListItem_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,-1,prvHeapInit,290
xStreamBufferGenericCreate,"StreamBufferHandle_t(size_t,size_t,BaseType_t,StreamBufferCallbackFunction_t,StreamBufferCallbackFunction_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,-1,prvInsertBlockIntoFreeList,291
xStreamBufferGenericCreateStatic,"StreamBufferHandle_t(size_t,size_t,BaseType_t,uint8_t*,StaticStreamBuffer_t*,StreamBufferCallbackFunction_t,StreamBufferCallbackFunction_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,-1,vPortGetHeapStats,292
xStreamBufferGetStaticBuffers,"BaseType_t(StreamBufferHandle_t,uint8_t**,StaticStreamBuffer_t**)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,-1,vPortHeapResetState,293
vStreamBufferDelete,void(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/list.c,-1,vListInitialise,294
xStreamBufferReset,BaseType_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/list.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/list.c:<global>,295
xStreamBufferResetFromISR,BaseType_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/list.c,-1,vListInitialiseItem,296
xStreamBufferSetTriggerLevel,"BaseType_t(StreamBufferHandle_t,size_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/list.c,-1,vListInsertEnd,297
xStreamBufferSpacesAvailable,size_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/list.c,-1,vListInsert,298
xStreamBufferBytesAvailable,size_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/list.c,-1,uxListRemove,299
xStreamBufferSend,"size_t(StreamBufferHandle_t,void*,size_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c:<global>,300
xStreamBufferSendFromISR,"size_t(StreamBufferHandle_t,void*,size_t,BaseType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,xStreamBufferGenericCreate,301
prvWriteMessageToBuffer,"size_t(StreamBuffer_t*,void*,size_t,size_t,size_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,xStreamBufferGenericCreateStatic,302
xStreamBufferReceive,"size_t(StreamBufferHandle_t,void*,size_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,xStreamBufferGetStaticBuffers,303
xStreamBufferNextMessageLengthBytes,size_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,vStreamBufferDelete,304
xStreamBufferReceiveFromISR,"size_t(StreamBufferHandle_t,void*,size_t,BaseType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,xStreamBufferReset,305
prvReadMessageFromBuffer,"size_t(StreamBuffer_t*,void*,size_t,size_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,xStreamBufferResetFromISR,306
xStreamBufferIsEmpty,BaseType_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,xStreamBufferSetTriggerLevel,307
xStreamBufferIsFull,BaseType_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,xStreamBufferSpacesAvailable,308
xStreamBufferSendCompletedFromISR,"BaseType_t(StreamBufferHandle_t,BaseType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,xStreamBufferBytesAvailable,309
xStreamBufferReceiveCompletedFromISR,"BaseType_t(StreamBufferHandle_t,BaseType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,xStreamBufferSend,310
prvWriteBytesToBuffer,"size_t(StreamBuffer_t*,uint8_t*,size_t,size_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,xStreamBufferSendFromISR,311
prvReadBytesFromBuffer,"size_t(StreamBuffer_t*,uint8_t*,size_t,size_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,prvWriteMessageToBuffer,312
prvBytesInBuffer,size_t(StreamBuffer_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,xStreamBufferReceive,313
prvInitialiseNewStreamBuffer,"void(StreamBuffer_t*,uint8_t*,size_t,size_t,uint8_t,StreamBufferCallbackFunction_t,StreamBufferCallbackFunction_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,xStreamBufferNextMessageLengthBytes,314
uxStreamBufferGetStreamBufferNotificationIndex,UBaseType_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,xStreamBufferReceiveFromISR,315
vStreamBufferSetStreamBufferNotificationIndex,"void(StreamBufferHandle_t,UBaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,prvReadMessageFromBuffer,316
uxStreamBufferGetStreamBufferNumber,UBaseType_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,xStreamBufferIsEmpty,317
vStreamBufferSetStreamBufferNumber,"void(StreamBufferHandle_t,UBaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,xStreamBufferIsFull,318
ucStreamBufferGetStreamBufferType,uint8_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,xStreamBufferSendCompletedFromISR,319
xQueueGenericReset,"BaseType_t(QueueHandle_t,BaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,xStreamBufferReceiveCompletedFromISR,320
xQueueGenericCreateStatic,"QueueHandle_t(UBaseType_t,UBaseType_t,uint8_t*,StaticQueue_t*,uint8_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,prvWriteBytesToBuffer,321
xQueueGenericGetStaticBuffers,"BaseType_t(QueueHandle_t,uint8_t**,StaticQueue_t**)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,prvReadBytesFromBuffer,322
xQueueGenericCreate,"QueueHandle_t(UBaseType_t,UBaseType_t,uint8_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,prvBytesInBuffer,323
prvInitialiseNewQueue,"void(UBaseType_t,UBaseType_t,uint8_t*,uint8_t,Queue_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,prvInitialiseNewStreamBuffer,324
prvInitialiseMutex,void(Queue_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,uxStreamBufferGetStreamBufferNotificationIndex,325
xQueueCreateMutex,QueueHandle_t(uint8_t),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,vStreamBufferSetStreamBufferNotificationIndex,326
xQueueCreateMutexStatic,"QueueHandle_t(uint8_t,StaticQueue_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,uxStreamBufferGetStreamBufferNumber,327
xQueueGetMutexHolder,TaskHandle_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,vStreamBufferSetStreamBufferNumber,328
xQueueGetMutexHolderFromISR,TaskHandle_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,-1,ucStreamBufferGetStreamBufferType,329
xQueueGiveMutexRecursive,BaseType_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers.c:<global>,330
xQueueTakeMutexRecursive,"BaseType_t(QueueHandle_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c:<global>,331
xQueueCreateCountingSemaphoreStatic,"QueueHandle_t(UBaseType_t,UBaseType_t,StaticQueue_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,xQueueGenericReset,332
xQueueCreateCountingSemaphore,"QueueHandle_t(UBaseType_t,UBaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,xQueueGenericCreateStatic,333
xQueueGenericSend,"BaseType_t(QueueHandle_t,void*,TickType_t,BaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,xQueueGenericGetStaticBuffers,334
xQueueGenericSendFromISR,"BaseType_t(QueueHandle_t,void*,BaseType_t*,BaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,xQueueGenericCreate,335
xQueueGiveFromISR,"BaseType_t(QueueHandle_t,BaseType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,prvInitialiseNewQueue,336
xQueueReceive,"BaseType_t(QueueHandle_t,void*,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,prvInitialiseMutex,337
xQueueSemaphoreTake,"BaseType_t(QueueHandle_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,xQueueCreateMutex,338
xQueuePeek,"BaseType_t(QueueHandle_t,void*,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,xQueueCreateMutexStatic,339
xQueueReceiveFromISR,"BaseType_t(QueueHandle_t,void*,BaseType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,xQueueGetMutexHolder,340
xQueuePeekFromISR,"BaseType_t(QueueHandle_t,void*)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,xQueueGetMutexHolderFromISR,341
uxQueueMessagesWaiting,UBaseType_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,xQueueGiveMutexRecursive,342
uxQueueSpacesAvailable,UBaseType_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,xQueueTakeMutexRecursive,343
uxQueueMessagesWaitingFromISR,UBaseType_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,xQueueCreateCountingSemaphoreStatic,344
vQueueDelete,void(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,xQueueCreateCountingSemaphore,345
uxQueueGetQueueNumber,UBaseType_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,xQueueGenericSend,346
vQueueSetQueueNumber,"void(QueueHandle_t,UBaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,xQueueGenericSendFromISR,347
ucQueueGetQueueType,uint8_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,xQueueGiveFromISR,348
uxQueueGetQueueItemSize,UBaseType_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,xQueueReceive,349
uxQueueGetQueueLength,UBaseType_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,xQueueSemaphoreTake,350
prvGetHighestPriorityOfWaitToReceiveList,UBaseType_t(Queue_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,xQueuePeek,351
prvCopyDataToQueue,"BaseType_t(Queue_t*,void*,BaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,xQueueReceiveFromISR,352
prvCopyDataFromQueue,"void(Queue_t*,void*)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,xQueuePeekFromISR,353
prvUnlockQueue,void(Queue_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,uxQueueMessagesWaiting,354
prvIsQueueEmpty,BaseType_t(Queue_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,uxQueueSpacesAvailable,355
xQueueIsQueueEmptyFromISR,BaseType_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,uxQueueMessagesWaitingFromISR,356
prvIsQueueFull,BaseType_t(Queue_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,vQueueDelete,357
xQueueIsQueueFullFromISR,BaseType_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,uxQueueGetQueueNumber,358
vQueueAddToRegistry,"void(QueueHandle_t,char*)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,vQueueSetQueueNumber,359
pcQueueGetName,char*(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,ucQueueGetQueueType,360
vQueueUnregisterQueue,void(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,uxQueueGetQueueItemSize,361
vQueueWaitForMessageRestricted,"void(QueueHandle_t,TickType_t,BaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,uxQueueGetQueueLength,362
prvROAccessTask,void(void*),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,prvGetHighestPriorityOfWaitToReceiveList,363
prvRWAccessTask,void(void*),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,prvCopyDataToQueue,364
vStartMPUDemo,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,prvCopyDataFromQueue,365
vHandleMemoryFault,void(uint32_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,prvUnlockQueue,366
<clinit>,"TCB_t(TaskFunction_t,char*,StackType_t,void*,UBaseType_t,StackType_t*,StaticTask_t*,TaskHandle_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,prvIsQueueEmpty,367
prvCreateStaticTask,"TaskHandle_t(TaskFunction_t,char*,StackType_t,void*,UBaseType_t,StackType_t*,StaticTask_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,xQueueIsQueueEmptyFromISR,368
xTaskCreateStatic,"TCB_t(TaskParameters_t*,TaskHandle_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,prvIsQueueFull,369
prvCreateRestrictedStaticTask,"BaseType_t(TaskParameters_t*,TaskHandle_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,xQueueIsQueueFullFromISR,370
xTaskCreateRestrictedStatic,"TCB_t(TaskParameters_t*,TaskHandle_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,vQueueAddToRegistry,371
prvCreateRestrictedTask,"BaseType_t(TaskParameters_t*,TaskHandle_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,pcQueueGetName,372
xTaskCreateRestricted,"TCB_t(TaskFunction_t,char*,StackType_t,void*,UBaseType_t,TaskHandle_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,vQueueUnregisterQueue,373
prvCreateTask,"BaseType_t(TaskFunction_t,char*,StackType_t,void*,UBaseType_t,TaskHandle_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,-1,vQueueWaitForMessageRestricted,374
xTaskCreate,"void(TaskFunction_t,char*,StackType_t,void*,UBaseType_t,TaskHandle_t*,TCB_t*,MemoryRegion_t*)",mpu_demo.c,-1,prvROAccessTask,375
prvInitialiseNewTask,void(TCB_t*),mpu_demo.c,-1,mpu_demo.c:<global>,376
prvAddNewTaskToReadyList,void(TaskHandle_t),mpu_demo.c,-1,prvRWAccessTask,377
vTaskDelete,"BaseType_t(TickType_t*,TickType_t)",mpu_demo.c,-1,vStartMPUDemo,378
xTaskDelayUntil,void(TickType_t),mpu_demo.c,-1,vHandleMemoryFault,379
vTaskDelay,eTaskState(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,tskTaskControlBlock.<clinit>,380
eTaskGetState,UBaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:<global>,381
uxTaskPriorityGet,UBaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,prvCreateStaticTask,382
uxTaskPriorityGetFromISR,UBaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,xTaskCreateStatic,383
uxTaskBasePriorityGet,UBaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,prvCreateRestrictedStaticTask,384
uxTaskBasePriorityGetFromISR,"void(TaskHandle_t,UBaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,xTaskCreateRestrictedStatic,385
vTaskPrioritySet,void(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,prvCreateRestrictedTask,386
vTaskSuspend,BaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,xTaskCreateRestricted,387
prvTaskIsTaskSuspended,void(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,prvCreateTask,388
vTaskResume,BaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,xTaskCreate,389
xTaskResumeFromISR,BaseType_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,prvInitialiseNewTask,390
prvCreateIdleTasks,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,prvAddNewTaskToReadyList,391
vTaskStartScheduler,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,vTaskDelete,392
vTaskEndScheduler,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,xTaskDelayUntil,393
vTaskSuspendAll,BaseType_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,vTaskDelay,394
xTaskResumeAll,TickType_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,eTaskGetState,395
xTaskGetTickCount,TickType_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,uxTaskPriorityGet,396
xTaskGetTickCountFromISR,UBaseType_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,uxTaskPriorityGetFromISR,397
uxTaskGetNumberOfTasks,char*(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,uxTaskBasePriorityGet,398
pcTaskGetName,"TCB_t(List_t*,char[])",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,uxTaskBasePriorityGetFromISR,399
prvSearchForNameWithinSingleList,TaskHandle_t(char*),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,vTaskPrioritySet,400
xTaskGetHandle,"BaseType_t(TaskHandle_t,StackType_t**,StaticTask_t**)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,vTaskSuspend,401
xTaskGetStaticBuffers,"UBaseType_t(TaskStatus_t*,UBaseType_t,uint32_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,prvTaskIsTaskSuspended,402
uxTaskGetSystemState,TaskHandle_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,vTaskResume,403
xTaskGetIdleTaskHandle,TaskHandle_t(BaseType_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,xTaskResumeFromISR,404
xTaskGetIdleTaskHandleForCore,BaseType_t(TickType_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,prvCreateIdleTasks,405
xTaskCatchUpTicks,BaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,vTaskStartScheduler,406
xTaskAbortDelay,BaseType_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,vTaskEndScheduler,407
xTaskIncrementTick,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,vTaskSuspendAll,408
vTaskSwitchContext,"void(List_t*,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,xTaskResumeAll,409
vTaskPlaceOnEventList,"void(List_t*,TickType_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,xTaskGetTickCount,410
vTaskPlaceOnUnorderedEventList,"void(List_t*,TickType_t,BaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,xTaskGetTickCountFromISR,411
vTaskPlaceOnEventListRestricted,BaseType_t(List_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,uxTaskGetNumberOfTasks,412
xTaskRemoveFromEventList,"void(ListItem_t*,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,pcTaskGetName,413
vTaskRemoveFromUnorderedEventList,void(TimeOut_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,prvSearchForNameWithinSingleList,414
vTaskSetTimeOutState,void(TimeOut_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,xTaskGetHandle,415
vTaskInternalSetTimeOutState,"BaseType_t(TimeOut_t*,TickType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,xTaskGetStaticBuffers,416
xTaskCheckForTimeOut,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,uxTaskGetSystemState,417
vTaskMissedYield,UBaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,xTaskGetIdleTaskHandle,418
uxTaskGetTaskNumber,"void(TaskHandle_t,UBaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,xTaskGetIdleTaskHandleForCore,419
vTaskSetTaskNumber,void(void*),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,xTaskCatchUpTicks,420
prvIdleTask,"void(TaskHandle_t,MemoryRegion_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,xTaskAbortDelay,421
vTaskAllocateMPURegions,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,xTaskIncrementTick,422
prvInitialiseTaskLists,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,vTaskSwitchContext,423
prvCheckTasksWaitingTermination,"void(TaskHandle_t,TaskStatus_t*,BaseType_t,eTaskState)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,vTaskPlaceOnEventList,424
vTaskGetInfo,"UBaseType_t(TaskStatus_t*,List_t*,eTaskState)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,vTaskPlaceOnUnorderedEventList,425
prvListTasksWithinSingleList,StackType_t(uint8_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,vTaskPlaceOnEventListRestricted,426
prvTaskCheckFreeStackSpace,StackType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,xTaskRemoveFromEventList,427
uxTaskGetStackHighWaterMark2,UBaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,vTaskRemoveFromUnorderedEventList,428
uxTaskGetStackHighWaterMark,void(TCB_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,-1,vTaskSetTimeOutState,429
